ano_ingresso,ano_nasc,ano_referencia,atingiu_pv,ativo_inativo,avaliador_1,avaliador_2,avaliador_3,avaliador_4,avaliador_5,avaliador_6,cf,cg,ct,data_nascimento,defasagem,destaque_ida,destaque_ieh,destaque_ipv,escola,fase,fase_ideal,genero,iaa,ian,ida,idade,ieg,inde_2023,inde_2024,inde_22,inde_23,indicado,ingles,instituicao_de_ensino,ipp,ips,ipv,matematica,nome_anonimizado,num_av,pedra_20,pedra_2023,pedra_2024,pedra_21,pedra_22,pedra_23,portugues,ra,rec_av1,rec_av2,rec_av3,rec_av4,rec_psicologia,turma,inde,pedra,pedra_20_NUM,pedra_2023_NUM,pedra_2024_NUM,pedra_21_NUM,pedra_22_NUM,pedra_23_NUM,pedra_NUM
2024,2015,2024,0,Cursando,Avaliador-18,Avaliador-17,Avaliador-15,Avaliador-2,nan,nan,,,,2015-01-10 00:00:00,0.0,nan,nan,nan,EE Helio Luiz Dobrochinski Prof,1R,Fase 1 (3° e 4° ano),Masculino,9.502,10.0,3.5,9,8.571428571,,7.405235714200002,,,nan,,Pública,7.8125,7.51,7.5425,0.0,Aluno-1450,4.0,nan,,Ametista,nan,nan,nan,7.0,RA-1450,nan,nan,,,nan,1R,7.405235714200002,nan,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2023,2014,2024,0,Cursando,Avaliador-18,Avaliador-17,Avaliador-15,Avaliador-2,nan,nan,,,,2014-12-21 00:00:00,0.0,nan,nan,nan,EE Luiz Schunck,1R,Fase 1 (3° e 4° ano),Feminino,9.502,10.0,7.0,10,9.761904762,,8.475080952400003,,8.8177,nan,,Pública,8.125,7.51,8.045,7.5,Aluno-984,4.0,nan,,Topázio,nan,nan,Topázio,6.5,RA-984,nan,nan,,,nan,1R,8.475080952400003,nan,0.0,0.0,4.0,0.0,0.0,4.0,0.0
2024,2013,2024,0,Cursando,Avaliador-18,Avaliador-17,Avaliador-15,Avaliador-2,nan,nan,,,,2013-08-27 00:00:00,-1.0,nan,nan,nan,EE Luiz Schunck,1R,Fase 2 (5° e 6° ano),Feminino,10.002,5.0,6.0,11,8.8095238095,,7.560479761900002,,,nan,,Pública,7.96875,7.51,7.7525,6.0,Aluno-1451,4.0,nan,,Ametista,nan,nan,nan,6.0,RA-1451,nan,nan,,,nan,1R,7.560479761900002,nan,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2023,2013,2024,0,Cursando,Avaliador-18,Avaliador-17,Avaliador-15,Avaliador-2,nan,nan,,,,2013-09-09 00:00:00,-1.0,nan,nan,nan,EE Luiz Schunck,1R,Fase 2 (5° e 6° ano),Masculino,9.502,5.0,4.75,11,3.5714285715,,5.442610714300001,,7.1347,nan,,Pública,5.78125,7.51,4.995,3.5,Aluno-967,4.0,nan,,Quartzo,nan,nan,Ametista,6.0,RA-967,nan,nan,,,nan,1R,5.442610714300001,nan,0.0,0.0,1.0,0.0,0.0,3.0,0.0
2023,2014,2024,0,Cursando,Avaliador-18,Avaliador-17,Avaliador-15,Avaliador-2,nan,nan,,,,2014-05-08 00:00:00,-1.0,nan,nan,nan,EE Luiz Schunck,1R,Fase 2 (5° e 6° ano),Feminino,9.002,5.0,7.75,10,8.8095238095,,7.8403547619000005,,8.4942,nan,,Pública,8.4375,7.51,7.6675,8.5,Aluno-968,4.0,nan,,Ametista,nan,nan,Topázio,7.0,RA-968,nan,nan,,,nan,1R,7.8403547619000005,nan,0.0,0.0,3.0,0.0,0.0,4.0,0.0
2022,2013,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2013-03-12 00:00:00,0.0,nan,nan,nan,Colégio Nogueira e Sonho de Criança,2A,Fase 2 (5° e 6° ano),Masculino,8.002,10.0,6.25,11,9.0357142855,,7.4798428571999995,7.725002,6.768666667,nan,,Privada,6.666666667,5.005,7.276666667,7.0,Aluno-521,3.0,nan,,Ametista,nan,Ametista,Agata,5.5,RA-521,nan,nan,,,nan,2A,7.4798428571999995,nan,0.0,0.0,3.0,0.0,3.0,2.0,0.0
2022,2012,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2012-11-09 00:00:00,0.0,nan,nan,nan,EE Mario Francisco de Amorim,2A,Fase 2 (5° e 6° ano),Masculino,8.502,10.0,4.25,12,5.9166666665,,6.643866666600001,6.342157529411765,,nan,,Pública,6.666666667,7.51,6.713333333,4.5,Aluno-821,3.0,nan,,Agata,nan,Ágata,nan,4.0,RA-821,nan,nan,,,nan,2A,6.643866666600001,nan,0.0,0.0,2.0,0.0,2.0,0.0,0.0
2023,2010,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2010-12-19 00:00:00,-1.0,nan,nan,nan,EE Leonice de Aquino Oliveira,2A,Fase 3 (7° e 8° ano),Feminino,7.5,5.0,6.0,14,8.5154061625,,6.8100812324,,6.591333333,nan,,Pública,7.708333333,3.755,7.553333333,5.0,Aluno-1075,3.0,nan,,Agata,nan,nan,Agata,7.0,RA-1075,nan,nan,,,nan,2A,6.8100812324,nan,0.0,0.0,2.0,0.0,0.0,2.0,0.0
2023,2013,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2013-07-20 00:00:00,1.0,nan,nan,nan,Estuda em outra cidade,2A,Fase 1 (3° e 4° ano),Feminino,8.502,10.0,6.25,11,6.833333333500001,,7.5198666666000005,,7.811366667,nan,,Privada,7.708333333,6.255,8.283333333,6.5,Aluno-1048,3.0,nan,,Ametista,nan,nan,Ametista,6.0,RA-1048,nan,nan,,,nan,2A,7.5198666666000005,nan,0.0,0.0,3.0,0.0,0.0,3.0,0.0
2023,2011,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2011-04-07 00:00:00,-1.0,nan,nan,nan,EE Leonice de Aquino Oliveira,2A,Fase 3 (7° e 8° ano),Feminino,7.502,5.0,3.75,13,7.5714285715,,6.6114857142,,7.1617,nan,,Pública,7.083333333,10.0,6.943333333,2.0,Aluno-1082,3.0,nan,,Agata,nan,nan,Ametista,5.5,RA-1082,nan,nan,,,nan,2A,6.6114857142,nan,0.0,0.0,2.0,0.0,0.0,3.0,0.0
2021,2012,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2012-02-05 00:00:00,-1.0,nan,nan,nan,EE Leonice de Aquino Oliveira,2A,Fase 3 (7° e 8° ano),Feminino,0.0,5.0,3.0,12,6.6428571430000005,,4.9800714287000005,7.5177707180986655,6.5855,nan,,Pública,6.666666667,5.635,6.606666667,2.5,Aluno-680,3.0,Ametista,,Quartzo,Ametista,Ametista,Agata,3.5,RA-680,nan,nan,,,nan,2A,4.9800714287000005,Ametista,3.0,0.0,1.0,3.0,3.0,2.0,3.0
2021,2013,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2013-12-20 00:00:00,0.0,nan,nan,nan,EE Dom Pedro Villas Boas de Souza,2A,Fase 2 (5° e 6° ano),Masculino,9.002,10.0,4.5,11,8.3214285715,,7.3363190476,7.440048629629629,7.553616667,nan,,Pública,7.291666667,6.88,7.273333333,3.0,Aluno-698,3.0,nan,,Ametista,Ametista,Ametista,Ametista,6.0,RA-698,nan,nan,,,nan,2A,7.3363190476,nan,0.0,0.0,3.0,3.0,3.0,3.0,0.0
2024,2012,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2012-09-07 00:00:00,0.0,nan,nan,nan,EE Leonice de Aquino Oliveira,2A,Fase 2 (5° e 6° ano),Masculino,9.002,10.0,7.75,12,10.0,,8.6268666667,,,nan,,Pública,7.916666667,7.51,8.17,7.0,Aluno-1452,3.0,nan,,Topázio,nan,nan,nan,8.5,RA-1452,nan,nan,,,nan,2A,8.6268666667,nan,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2021,2012,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2012-01-16 00:00:00,-1.0,nan,nan,nan,EE Leonice de Aquino Oliveira,2A,Fase 3 (7° e 8° ano),Feminino,8.502,5.0,6.5,12,7.8214285715,,7.1234857143,,,nan,,Pública,7.5,6.25,7.67,4.5,Aluno-1453,3.0,nan,,Ametista,nan,nan,nan,8.5,RA-1453,nan,nan,,,nan,2A,7.1234857143,nan,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2023,2014,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2014-03-31 00:00:00,0.0,nan,nan,nan,EE Dom Pedro Villas Boas de Souza,2A,Fase 2 (5° e 6° ano),Feminino,8.002,10.0,7.75,10,5.880952381,,7.7042238095,,,nan,,Pública,7.708333333,7.51,8.28,7.5,Aluno-1454,3.0,nan,,Ametista,nan,nan,nan,8.0,RA-1454,nan,nan,,,nan,2A,7.7042238095,nan,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2024,2012,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2012-04-23 00:00:00,-1.0,nan,nan,nan,EE Maria André Schunck Dona,2A,Fase 3 (7° e 8° ano),Feminino,8.002,5.0,3.5,12,7.777777778,,6.6442555555,,,nan,,Pública,7.708333333,7.51,7.833333333,,Aluno-1455,3.0,nan,,Agata,nan,nan,nan,3.5,RA-1455,nan,nan,,,nan,2A,6.6442555555,nan,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2021,2010,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2010-07-01 00:00:00,-1.0,nan,nan,nan,EE Leonice de Aquino Oliveira,2A,Fase 3 (7° e 8° ano),Masculino,7.002,5.0,4.25,14,6.6071428569999995,,5.2661285715,6.510225610194904,7.278991667,nan,,Pública,4.791666667,4.38,4.886666667,2.5,Aluno-529,3.0,Ágata,,Quartzo,Ametista,Ágata,Ametista,6.0,RA-529,nan,nan,,,nan,2A,5.2661285715,Ágata,2.0,0.0,1.0,3.0,2.0,3.0,2.0
2024,2012,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2012-12-03 00:00:00,0.0,nan,nan,nan,EE Leonice de Aquino Oliveira,2A,Fase 2 (5° e 6° ano),Masculino,9.502,10.0,7.75,12,9.511904762,,8.492914285800001,,,nan,,Pública,7.5,7.51,7.946666667,5.5,Aluno-1456,3.0,nan,,Topázio,nan,nan,nan,10.0,RA-1456,nan,nan,,,nan,2A,8.492914285800001,nan,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2023,2013,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2013-06-24 00:00:00,0.0,nan,nan,nan,EE Alexandre Rodrigues Nogueira,2B,Fase 2 (5° e 6° ano),Feminino,7.918,10.0,4.0,11,7.8214285715,,6.643252381000002,,7.538908333,nan,,Pública,6.041666667,7.51,5.66,2.0,Aluno-1015,3.0,nan,,Agata,nan,nan,Ametista,6.0,RA-1015,nan,nan,,,nan,2B,6.643252381000002,nan,0.0,0.0,2.0,0.0,0.0,3.0,0.0
2021,2011,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2011-09-30 00:00:00,-1.0,nan,nan,nan,EE Mario Francisco de Amorim,2B,Fase 3 (7° e 8° ano),Feminino,8.502,5.0,5.25,13,5.6428571430000005,,6.578604762,5.262717116883117,6.3972,nan,,Pública,8.125,6.26,8.056666667,2.0,Aluno-483,3.0,Ametista,,Agata,Ágata,Quartzo,Agata,8.5,RA-483,nan,nan,,,nan,2B,6.578604762,Ametista,3.0,0.0,2.0,2.0,1.0,2.0,3.0
2021,2009,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2009-07-01 00:00:00,-1.0,nan,nan,nan,EE Mario Francisco de Amorim,2B,Fase 3 (7° e 8° ano),Feminino,7.502,5.0,1.0,15,6.095238095,,4.4960809524,6.322731276895944,5.7191,nan,,Privada - Programa de apadrinhamento,5.625,5.63,3.506666667,0.0,Aluno-497,3.0,Quartzo,,Quartzo,Quartzo,Ágata,Quartzo,2.0,RA-497,nan,nan,,,nan,2B,4.4960809524,Quartzo,1.0,0.0,1.0,1.0,2.0,1.0,1.0
2024,2011,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2011-11-08 00:00:00,-1.0,nan,nan,nan,EE Leonice de Aquino Oliveira,2B,Fase 3 (7° e 8° ano),Feminino,3.498,5.0,2.75,13,8.0357142855,,6.0197761904,,,nan,,Pública,7.291666667,7.51,7.663333333,2.5,Aluno-1457,3.0,nan,,Agata,nan,nan,nan,3.0,RA-1457,nan,nan,,,nan,2B,6.0197761904,nan,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2022,2013,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2013-08-20 00:00:00,0.0,nan,nan,nan,EE Dom Pedro Villas Boas de Souza,2B,Fase 2 (5° e 6° ano),Masculino,9.502,10.0,7.5,11,10.0,,8.986533333300002,7.771092108287961,8.0442,nan,,Pública,8.333333333,8.13,9.45,6.0,Aluno-688,3.0,nan,,Topázio,nan,Ametista,Topázio,9.0,RA-688,nan,nan,,,nan,2B,8.986533333300002,nan,0.0,0.0,4.0,0.0,3.0,4.0,0.0
2021,2013,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2013-12-05 00:00:00,0.0,nan,nan,nan,EE Dom Pedro Villas Boas de Souza,2B,Fase 2 (5° e 6° ano),Feminino,7.418,10.0,5.25,11,7.845238095,,7.482680952299999,7.441449523187053,7.172666667,nan,,Pública,7.708333333,7.51,8.0,5.0,Aluno-696,3.0,nan,,Ametista,Ametista,Ametista,Ametista,5.5,RA-696,nan,nan,,,nan,2B,7.482680952299999,nan,0.0,0.0,3.0,3.0,3.0,3.0,0.0
2024,2012,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2012-02-22 00:00:00,-1.0,nan,nan,nan,EE Alexandre Rodrigues Nogueira,2B,Fase 3 (7° e 8° ano),Feminino,8.751,5.0,3.25,12,7.280701754500001,,5.879073684200001,,,nan,,Pública,6.041666667,7.51,5.213333333,0.5,Aluno-1458,3.0,nan,,Quartzo,nan,nan,nan,6.0,RA-1458,nan,nan,,,nan,2B,5.879073684200001,nan,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023,2013,2024,0,Cursando,Avaliador-19,Avaliador-5,Avaliador-2,nan,nan,nan,,,,2013-04-15 00:00:00,0.0,nan,nan,nan,EE Alexandre Rodrigues Nogueira,2B,Fase 2 (5° e 6° ano),Masculino,7.502,10.0,7.5,11,8.0833333335,,8.0333666666,,7.9642,nan,,Pública,7.708333333,7.51,8.223333333,7.5,Aluno-1034,3.0,nan,,Topázio,nan,nan,Ametista,7.5,RA-1034,nan,nan,,,nan,2B,8.0333666666,nan,0.0,0.0,4.0,0.0,0.0,3.0,0.0
